Date,1 Mo,2 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
07/08/19,0.004464285714,0.008849557522,-0.05607476636,-0.07537688442,-0.0585106383,-0.02173913043,0.01075268817,0.0412371134,0.05365853659,0.1163793103,0.08300395257,#DIV/0!
07/09/19,0.008928571429,0.008849557522,-0.0511627907,-0.075,-0.04166666667,-0.02127659574,0,0.04081632653,0.05314009662,0.1153846154,0.07874015748,#DIV/0!
07/10/19,0,0.009090909091,-0.06280193237,-0.0725388601,-0.06043956044,-0.01675977654,0.01648351648,0.05699481865,0.06763285024,0.1228813559,0.08171206226,#DIV/0!
07/11/19,0,0,-0.04326923077,-0.05583756345,-0.06486486486,-0.005434782609,0.02127659574,0.05527638191,0.06572769953,0.1198347107,0.08679245283,#DIV/0!
07/12/19,0.009174311927,-0.01869158879,-0.03381642512,-0.05612244898,-0.0652173913,-0.01657458564,0.02688172043,0.06060606061,0.06603773585,0.1239669421,0.08333333333,#DIV/0!
07/15/19,0.009132420091,-0.01388888889,-0.04854368932,-0.05641025641,-0.06557377049,-0.01666666667,0.02173913043,0.0612244898,0.06220095694,0.1255230126,0.08429118774,#DIV/0!
07/16/19,0.004608294931,-0.009302325581,-0.04368932039,-0.03,-0.06951871658,-0.01630434783,0.02127659574,0.06,0.06103286385,0.1198347107,0.07984790875,#DIV/0!
07/17/19,0.004672897196,0,-0.04901960784,-0.04615384615,-0.06557377049,-0.01666666667,0.01639344262,0.05670103093,0.05825242718,0.1234042553,0.08560311284,#DIV/0!
07/18/19,0.004716981132,-0.03414634146,-0.01990049751,-0.05789473684,-0.07344632768,-0.01724137931,0.02247191011,0.0582010582,0.07352941176,0.1282051282,0.0859375,#DIV/0!
07/19/19,0.02314814815,-0.04854368932,-0.01477832512,-0.04639175258,-0.07777777778,-0.01694915254,0.01666666667,0.05759162304,0.06829268293,0.1276595745,0.08560311284,#DIV/0!
07/22/19,0.01388888889,-0.03349282297,-0.004807692308,-0.06666666667,-0.08333333333,-0.01694915254,0.01666666667,0.0625,0.06341463415,0.1313559322,0.08527131783,#DIV/0!
07/23/19,0.01395348837,-0.04368932039,0.01435406699,-0.06091370558,-0.07650273224,-0.02234636872,0.0218579235,0.05670103093,0.06730769231,0.1260504202,0.08812260536,#DIV/0!
07/24/19,0.01869158879,-0.01904761905,-0.009615384615,-0.05050505051,-0.08196721311,-0.02234636872,0.01648351648,0.05699481865,0.05853658537,0.1313559322,0.08527131783,#DIV/0!
07/25/19,0.004608294931,-0.03333333333,-0.009615384615,-0.04522613065,-0.06989247312,-0.01639344262,0.01081081081,0.05128205128,0.0625,0.1260504202,0.08461538462,#DIV/0!
07/26/19,0.009302325581,-0.0141509434,-0.009523809524,-0.05,-0.0752688172,-0.01639344262,0.01081081081,0.05128205128,0.0625,0.1260504202,0.08108108108,#DIV/0!
07/29/19,0.01851851852,-0.01886792453,-0.009523809524,-0.06060606061,-0.07027027027,-0.02209944751,0.01630434783,0.04663212435,0.06310679612,0.1308016878,0.08494208494,#DIV/0!
07/30/19,0.01428571429,-0.009615384615,-0.004830917874,-0.05076142132,-0.06486486486,-0.01648351648,0.01086956522,0.04663212435,0.06310679612,0.1271186441,0.08527131783,#DIV/0!
07/31/19,0.02898550725,0.004807692308,0.009523809524,-0.05,-0.0582010582,-0.02717391304,0,0.04166666667,0.0495049505,0.1255411255,0.08695652174,#DIV/0!
